distance,nmer_name,Uind_md,Udf,Unb,Ues,Uind_sapt,ind20_fit,dhf_fit,time_per_system
13.318,2mer-0+233,-0.0003349560193340826,0.0002898517266696701,0.0556646615107138,0.0556646615107138,-0.00019452,-0.0003349560193340826,6.4705912720205135e-06,0.11833214872023638
13.347,2mer-0+127,-0.00019883390382322295,0.0001972382703437849,-0.001661011665240338,-0.001661011665240338,4.012e-05,-0.00019883390382322295,2.0117877177197575e-06,0.11833214872023638
13.381,2mer-0+147,-0.0002126403737342862,0.00019343938616619099,0.010845866604276642,0.010845866604276642,-9.791e-05,-0.0002126403737342862,5.437400864392355e-07,0.11833214872023638
13.431,2mer-0+226,-0.0005209917937685045,0.0005234939629112685,-0.16012669791825665,-0.16012669791825665,-0.00038883,-0.0005209917937685045,-4.188666504547481e-08,0.11833214872023638
13.444,2mer-0+238,-0.0002506177776320383,0.0002540768355500755,-0.10057597099464514,-0.10057597099464514,-8.506e-05,-0.0002506177776320383,2.490063786088218e-06,0.11833214872023638
13.454,2mer-0+175,-0.00023845640606455227,0.00023359140819997692,0.00794307402855625,0.00794307402855625,-3.34e-05,-0.00023845640606455227,2.215337708045417e-06,0.11833214872023638
13.46,2mer-0+215,-0.00031154288200602187,0.0003229828732451604,0.030807809300504533,0.030807809300504533,-0.00019885,-0.00031154288200602187,2.1179370157528744e-06,0.11833214872023638
13.496,2mer-0+292,-0.00037038956129975667,0.00036565932454619754,-0.08184216985214746,-0.08184216985214746,-0.00021535,-0.00037038956129975667,5.62599915757367e-07,0.11833214872023638
13.499,2mer-0+294,-0.0003448250036417944,0.0002892651317157381,0.0307641493369243,0.0307641493369243,-0.00018311,-0.0003448250036417944,2.663846103217644e-06,0.11833214872023638
13.51,2mer-0+138,-0.0002141139535129874,0.00022216264857077256,-0.013299270522841716,-0.013299270522841716,2.383e-05,-0.0002141139535129874,2.38082374831221e-06,0.11833214872023638
13.538,2mer-0+160,-0.00014092899777469313,9.203206253533653e-05,-0.006112551281640642,-0.006112551281640642,3.272e-05,-0.00014092899777469313,1.2849054037279723e-06,0.11833214872023638
13.579,2mer-0+169,-0.00031510449408543454,0.00033185558937663033,0.0903473970082404,0.0903473970082404,-0.0001446,-0.00031510449408543454,5.320628704961147e-06,0.11833214872023638
13.582,2mer-0+265,-0.0003351328861712086,0.0003781909475010119,0.09241237810986278,0.09241237810986278,-0.00026973,-0.0003351328861712086,2.117913060350956e-06,0.11833214872023638
13.613,2mer-0+132,-7.60284268384718e-05,6.588507038100416e-05,0.037798309944092404,0.037798309944092404,0.00019066,-7.60284268384718e-05,1.7766846029333485e-06,0.11833214872023638
13.751,2mer-0+230,-0.00010606695593597503,0.00012073797244949786,0.008495306098965275,0.008495306098965275,0.00015971,-0.00010606695593597503,2.4064940546353242e-06,0.11833214872023638
13.77,2mer-0+271,-0.00021937893674976765,0.00024110895703409704,-0.06536973764768213,-0.06536973764768213,-1.766e-05,-0.00021937893674976765,1.1453704562566504e-06,0.11833214872023638
13.794,2mer-0+207,-0.00011073980377357274,0.00014170681692129335,0.011781102714002525,0.011781102714002525,0.00013341,-0.00011073980377357274,1.5129401655379943e-06,0.11833214872023638
13.797,2mer-0+156,-0.00011047959682833973,0.00010164091027419025,0.0562484374924785,0.0562484374924785,1.835e-05,-0.00011047959682833973,1.5699316627111749e-06,0.11833214872023638
13.806,2mer-0+241,-0.0001905556963245826,0.00020893490041993683,0.07627504368975307,0.07627504368975307,2.715e-05,-0.0001905556963245826,2.0422113538075994e-06,0.11833214872023638
13.815,2mer-0+141,-0.00021725397646461667,0.0002252324792895544,0.0057027076077679284,0.0057027076077679284,-7.72e-06,-0.00021725397646461667,7.549091446458467e-07,0.11833214872023638
13.818,2mer-0+188,-0.00027983713085645866,0.00025960382872105387,-0.04811536023700567,-0.04811536023700567,-4.766e-05,-0.00027983713085645866,-3.0099156657266284e-07,0.11833214872023638
13.823,2mer-0+185,-5.9766522048957676e-05,5.0803026037681656e-05,-0.033498362794265026,-0.033498362794265026,0.00017933,-5.9766522048957676e-05,6.294109443441444e-07,0.11833214872023638
13.83,2mer-0+201,-0.00025631044122879514,0.0002579321584963939,0.01465666957799877,0.01465666957799877,-6.112e-05,-0.00025631044122879514,1.8904986124877095e-06,0.11833214872023638
13.833,2mer-0+289,-0.00035858963844884493,0.00033193865082187696,-0.05481222961028705,-0.05481222961028705,-0.00026881,-0.00035858963844884493,2.8001209815691234e-07,0.11833214872023638
13.843,2mer-0+139,-0.00011093306858688069,8.53255784791332e-05,-0.029676494508674902,-0.029676494508674902,0.0001763,-0.00011093306858688069,1.2666943612987177e-06,0.11833214872023638
13.858,2mer-0+191,-0.0002747331883729524,0.0002512381712132498,-0.029270656476978785,-0.029270656476978785,-4.742e-05,-0.0002747331883729524,1.8235843060413585e-06,0.11833214872023638
13.877,2mer-0+184,-0.00020406103927515863,0.000218449515208027,0.028002395056799488,0.028002395056799488,-9.442e-05,-0.00020406103927515863,2.9768556352338594e-06,0.11833214872023638
13.903,2mer-0+340,-0.00014246386984491518,0.00012803181030509973,0.0009295834365498733,0.0009295834365498733,-3.79e-05,-0.00014246386984491518,1.6800062282130865e-06,0.11833214872023638
14.005,2mer-0+275,-0.0003272497817333751,0.000299332923529466,-0.09161597512459614,-0.09161597512459614,-0.00022407,-0.0003272497817333751,1.4511740115639472e-06,0.11833214872023638
14.015,2mer-0+303,-0.00025738366435599104,0.00022554689119517015,0.058616161742892484,0.058616161742892484,-7.285e-05,-0.00025738366435599104,1.7282609352502702e-06,0.11833214872023638
14.04,2mer-0+168,-0.00027653995780568027,0.00023920006061571672,-0.023086977424668417,-0.023086977424668417,-2.951e-05,-0.00027653995780568027,1.974811317956756e-06,0.11833214872023638
14.087,2mer-0+305,-0.00010938652210395436,0.00012058804305022296,0.0013763295112928032,0.0013763295112928032,0.00011906,-0.00010938652210395436,1.8968432313755526e-06,0.11833214872023638
14.148,2mer-0+329,-0.0001485935983928249,0.00014557921559463905,-0.09687963997020702,-0.09687963997020702,-5.892e-05,-0.0001485935983928249,3.905044797006627e-07,0.11833214872023638
14.178,2mer-0+225,-0.00013949315945338805,0.0001418896095178354,0.026683205446327102,0.026683205446327102,8.036e-05,-0.00013949315945338805,9.211915218038248e-07,0.11833214872023638
14.192,2mer-0+181,-0.0002345406010608422,0.00015698118768077727,-0.02205729365658783,-0.02205729365658783,-1.302e-05,-0.0002345406010608422,4.4777817854189283e-07,0.11833214872023638
14.259,2mer-0+149,-0.00018794350174641277,0.00015896601113466683,0.053095192588259225,0.053095192588259225,1.667e-05,-0.00018794350174641277,5.196883599832055e-07,0.11833214872023638
14.313,2mer-0+348,-0.00032355104104682815,0.00033330796366311846,-0.11869164288609114,-0.11869164288609114,-0.00017165,-0.00032355104104682815,1.2983941583870137e-06,0.11833214872023638
14.346,2mer-0+220,-0.0002744223634387208,0.00022422138079825594,0.01867506216191482,0.01867506216191482,-4.315e-05,-0.0002744223634387208,1.7197282646383791e-06,0.11833214872023638
14.404,2mer-0+285,-0.00014339701501312597,0.0001775705950304235,0.07102271386017568,0.07102271386017568,-2.467e-05,-0.00014339701501312597,1.9670365990126838e-06,0.11833214872023638
14.411,2mer-0+237,-0.00023106827955075558,0.0002385194308378876,-0.08468687654442693,-0.08468687654442693,-4.179e-05,-0.00023106827955075558,1.208214352757088e-06,0.11833214872023638
14.441,2mer-0+243,-0.00022904830292692154,0.00025033428088822924,-0.09706886210277545,-0.09706886210277545,-7.037e-05,-0.00022904830292692154,5.812808681100953e-07,0.11833214872023638
14.444,2mer-0+257,-0.00022590879324417223,0.0002406166617838644,0.09536535647450001,0.09536535647450001,-0.00011216,-0.00022590879324417223,2.503732763248504e-06,0.11833214872023638
14.534,2mer-0+217,-0.00016074166827832284,0.00013789724520074772,-0.057755271688161205,-0.057755271688161205,1.47e-05,-0.00016074166827832284,1.6799216357157289e-06,0.11833214872023638
14.575,2mer-0+308,-0.00031442813521386626,0.00030453813526073504,-0.12144250353301218,-0.12144250353301218,-0.00019335,-0.00031442813521386626,1.0858695115719358e-06,0.11833214872023638
14.576,2mer-0+153,-0.00014687718923488374,0.000127440366937905,0.043291823881595005,0.043291823881595005,0.00011372,-0.00014687718923488374,1.3634724175977424e-06,0.11833214872023638
14.58,2mer-0+203,-0.00015306859620388592,0.00016222268009587128,0.0025184723669529605,0.0025184723669529605,-6.775e-05,-0.00015306859620388592,1.1097823711587796e-06,0.11833214872023638
14.633,2mer-0+187,-0.00021941990172264723,0.00017833865994123341,0.006111442681893533,0.006111442681893533,2.047e-05,-0.00021941990172264723,2.24674155917621e-06,0.11833214872023638
14.643,2mer-0+260,-0.00017213837036136417,0.00019224656959306095,-0.0736490424914616,-0.0736490424914616,-8.26e-06,-0.00017213837036136417,3.855243228892777e-07,0.11833214872023638
14.661,2mer-0+194,-0.00012378004185780727,0.00013298068549378006,-0.04055877130947921,-0.04055877130947921,9.398e-05,-0.00012378004185780727,5.149921480185206e-07,0.11833214872023638
14.705,2mer-0+339,-0.00038571161744808144,0.0003140881107022668,0.11105184804990259,0.11105184804990259,-0.00019128,-0.00038571161744808144,1.1615142990326873e-06,0.11833214872023638
14.715,2mer-0+341,-0.00022484334685704684,0.00015204260004320644,0.01886983365688467,0.01886983365688467,-0.00012109,-0.00022484334685704684,1.3870660076397454e-06,0.11833214872023638
14.757,2mer-0+255,-4.1265305375386354e-05,5.752750930328081e-05,0.0007234876384244418,0.0007234876384244418,0.00017064,-4.1265305375386354e-05,7.155651245216195e-07,0.11833214872023638
14.844,2mer-0+258,-0.00016593601073832987,0.00018048882754811537,0.06826724625540721,0.06826724625540721,-3.03e-05,-0.00016593601073832987,4.507473478559279e-07,0.11833214872023638
14.852,2mer-0+171,-8.857118339500204e-05,9.904583951956342e-05,-0.04119238336213264,-0.04119238336213264,0.00014539,-8.857118339500204e-05,5.931501433751759e-07,0.11833214872023638
14.856,2mer-0+180,-0.00014302278753673968,0.0001295331546161778,0.04236219759455597,0.04236219759455597,0.00011117,-0.00014302278753673968,1.4361454373931995e-06,0.11833214872023638
14.894,2mer-0+202,-0.00020770524109481523,0.0002168543768463667,-0.023087869175574045,-0.023087869175574045,-6.503e-05,-0.00020770524109481523,1.5879704795132245e-06,0.11833214872023638
14.927,2mer-0+388,-0.00011352265684185631,0.00013162972868657681,-0.03555472338443066,-0.03555472338443066,1e-07,-0.00011352265684185631,1.569313781407063e-06,0.11833214872023638
14.932,2mer-0+361,-0.00016715236691172298,0.00015223383891477726,0.02675449189085445,0.02675449189085445,4.508e-05,-0.00016715236691172298,1.3432668520951107e-06,0.11833214872023638
14.961,2mer-0+249,-0.00012603313191501752,0.000135084660297311,-0.05261371849033718,-0.05261371849033718,8.966e-05,-0.00012603313191501752,3.9235932537180535e-06,0.11833214872023638
15.001,2mer-0+234,-9.294224181779054e-05,9.602819901151268e-05,-0.04882932356943971,-0.04882932356943971,0.00010793,-9.294224181779054e-05,1.0997163029220471e-06,0.11833214872023638
15.003,2mer-0+245,-0.00019176816495458508,0.00018440477522715874,0.06368684224969651,0.06368684224969651,2.959e-05,-0.00019176816495458508,3.2800276872636522e-06,0.11833214872023638
15.02,2mer-0+280,-0.00013717391855444017,0.00015617650347901616,0.0360916272718738,0.0360916272718738,-4.038e-05,-0.00013717391855444017,1.3570695702798942e-06,0.11833214872023638
15.103,2mer-0+239,-4.4752688165924054e-05,6.127066625641862e-05,0.005567378033854792,0.005567378033854792,0.00016528,-4.4752688165924054e-05,2.6535217839061864e-06,0.11833214872023638
15.133,2mer-0+374,-0.00014055096686771385,0.00013638273471247938,-0.08792720102864929,-0.08792720102864929,-3.16e-05,-0.00014055096686771385,1.7806403351956454e-06,0.11833214872023638
15.218,2mer-0+209,-0.0001623063041798425,0.0001233376611109217,0.029769691000519106,0.029769691000519106,4.774e-05,-0.0001623063041798425,2.477144261899861e-06,0.11833214872023638
15.308,2mer-0+251,-0.00011603454364323836,9.843618791304789e-05,0.024941916392806407,0.024941916392806407,0.00010707,-0.00011603454364323836,8.45700047261671e-07,0.11833214872023638
15.345,2mer-0+274,-0.00014419181219824394,0.00013992926664008076,-0.08756867661344082,-0.08756867661344082,6.24e-06,-0.00014419181219824394,1.835686202030767e-06,0.11833214872023638
15.362,2mer-0+333,-0.00016478093813455984,0.0001476648227544462,0.051527171965397,0.051527171965397,2.717e-05,-0.00016478093813455984,1.1005374879504222e-06,0.11833214872023638
15.372,2mer-0+208,-9.689737543428281e-05,9.458464430956156e-05,-0.03421432382702409,-0.03421432382702409,0.00016492,-9.689737543428281e-05,1.3013129260771694e-06,0.11833214872023638
15.389,2mer-0+228,-4.778455959465869e-05,4.0220029500244435e-05,-0.03199643809050558,-0.03199643809050558,0.00016562,-4.778455959465869e-05,2.4325057799182065e-06,0.11833214872023638
15.395,2mer-0+434,-0.00023086181178142107,0.00016163784270210106,-0.03783275110705667,-0.03783275110705667,-0.00013035,-0.00023086181178142107,1.9040204130412564e-06,0.11833214872023638
15.398,2mer-0+236,-3.4294506454195416e-05,4.021089401538767e-05,-0.02077389522442428,-0.02077389522442428,0.00018656,-3.4294506454195416e-05,2.1590122102042603e-06,0.11833214872023638
15.401,2mer-0+199,-0.00011788549802774769,9.309932521238079e-05,-0.004919579703498471,-0.004919579703498471,0.00012724,-0.00011788549802774769,1.8259074002997788e-06,0.11833214872023638
15.416,2mer-0+204,-4.366569541667852e-05,4.0806358120199845e-05,-0.03437424618780596,-0.03437424618780596,0.00020666,-4.366569541667852e-05,5.95712607861223e-07,0.11833214872023638
15.444,2mer-0+425,-0.00015576429940041532,0.00013158759125725294,0.046649401600065164,0.046649401600065164,-5.66e-05,-0.00015576429940041532,6.620818134513442e-06,0.11833214872023638
15.463,2mer-0+324,-0.0001603468950692132,0.0001639822286180503,-0.07779436205192083,-0.07779436205192083,2.445e-05,-0.0001603468950692132,1.1768100672437988e-06,0.11833214872023638
15.49,2mer-0+240,-0.00012898625723908937,0.00012184316076382697,0.0654662672557848,0.0654662672557848,9.644e-05,-0.00012898625723908937,1.404882472624994e-06,0.11833214872023638
15.541,2mer-0+356,-0.00013518384081696053,0.00012508876499655724,0.03108792784976251,0.03108792784976251,1.798e-05,-0.00013518384081696053,2.7137154905935266e-06,0.11833214872023638
15.586,2mer-0+200,-6.934684961032186e-05,6.91049649632364e-05,0.025216586957686478,0.025216586957686478,7.666e-05,-6.934684961032186e-05,1.0189024319219112e-06,0.11833214872023638
15.609,2mer-0+282,-0.00015907421703847366,0.00017187755652801477,0.06748015406515256,0.06748015406515256,-2.842e-05,-0.00015907421703847366,1.0904129509775185e-06,0.11833214872023638
15.609,2mer-0+312,-0.00015964727005491613,0.0001458371020014157,0.055882401765029205,0.055882401765029205,3.385e-05,-0.00015964727005491613,4.733040391767935e-06,0.11833214872023638
15.619,2mer-0+235,-8.02882132870201e-05,7.714081619716905e-05,0.006621251177620854,0.006621251177620854,0.00013442,-8.02882132870201e-05,5.031388123222332e-07,0.11833214872023638
15.726,2mer-0+322,-0.00017220932610795427,0.00017673353946688462,-0.08492796764119627,-0.08492796764119627,-2.176e-05,-0.00017220932610795427,1.5842874254664852e-06,0.11833214872023638
15.766,2mer-0+452,-0.00027348606726974975,0.00020395561523759838,0.0813073526752603,0.0813073526752603,-0.0001221,-0.00027348606726974975,5.346192284190415e-06,0.11833214872023638
15.77,2mer-0+223,-6.864574641653809e-05,7.251832666585603e-05,0.03952608946614722,0.03952608946614722,0.00016462,-6.864574641653809e-05,1.3300323433783274e-06,0.11833214872023638
15.804,2mer-0+290,-6.67393768216458e-05,8.783472071417471e-05,-0.03216351298127597,-0.03216351298127597,6.404e-05,-6.67393768216458e-05,1.4799550674612892e-06,0.11833214872023638
15.846,2mer-0+250,-3.602877895595228e-05,3.8340285403463655e-05,-0.004560991100361174,-0.004560991100361174,9.475e-05,-3.602877895595228e-05,7.326487610229584e-07,0.11833214872023638
15.863,2mer-0+302,-0.00014612723659107883,0.00014212135639653987,-0.059484576347844015,-0.059484576347844015,3.322e-05,-0.00014612723659107883,6.521339325812166e-07,0.11833214872023638
15.881,2mer-0+337,-9.50700315457778e-05,9.289358196476198e-05,0.032481129937202514,0.032481129937202514,0.00010495,-9.50700315457778e-05,8.942489484462024e-07,0.11833214872023638
15.884,2mer-0+316,-0.0001159745843400725,0.00012777709131377746,-0.04605265147894822,-0.04605265147894822,4.36e-05,-0.0001159745843400725,9.260979036966435e-07,0.11833214872023638
15.884,2mer-0+315,-0.00014084462405566318,0.00012300157264284183,0.08303112014197345,0.08303112014197345,5.08e-06,-0.00014084462405566318,1.5074273201385422e-06,0.11833214872023638
15.89,2mer-0+247,-0.0001007193963219002,0.00011355867813338651,0.012554972833494929,0.012554972833494929,6.534e-05,-0.0001007193963219002,1.3883583241317402e-06,0.11833214872023638
15.911,2mer-0+286,-0.00016434661861819945,0.00013816519676862463,-0.024379890342854815,-0.024379890342854815,7.09e-06,-0.00016434661861819945,1.3234300231298862e-06,0.11833214872023638
15.976,2mer-0+471,-0.00010491921353843821,9.555513371563755e-05,-0.03467229998999256,-0.03467229998999256,-1.228e-05,-0.00010491921353843821,6.282992000089423e-07,0.11833214872023638
16.026,2mer-0+413,-9.111165560820638e-05,8.952661416861439e-05,0.026565457860063115,0.026565457860063115,0.00010197,-9.111165560820638e-05,1.3207282799841842e-06,0.11833214872023638
16.055,2mer-0+299,-0.00011953896206949602,0.00011518204727016297,0.055245225742639015,0.055245225742639015,5.23e-05,-0.00011953896206949602,5.869031647864953e-07,0.11833214872023638
16.081,2mer-0+229,-7.866836052428023e-05,5.825901175515489e-05,0.02127268837976862,0.02127268837976862,0.00013872,-7.866836052428023e-05,1.9266806136687672e-06,0.11833214872023638
16.104,2mer-0+298,-0.00013841593958600817,0.0001518779178690378,0.0700897193156367,0.0700897193156367,-5.36e-06,-0.00013841593958600817,1.0846427169654267e-06,0.11833214872023638
16.156,2mer-0+466,-0.00021939812174347128,0.0001696017118331497,0.06963957066662393,0.06963957066662393,-6.088e-05,-0.00021939812174347128,7.2468315473969705e-06,0.11833214872023638
16.176,2mer-0+244,-2.350807858948548e-05,2.9157405841993728e-05,-0.004670949369811948,-0.004670949369811948,0.00019855,-2.350807858948548e-05,2.8208196775585724e-06,0.11833214872023638
16.179,2mer-0+475,-0.00012401242221681685,9.656318134513703e-05,-0.02620450255955769,-0.02620450255955769,-2.925e-05,-0.00012401242221681685,2.4632184923754323e-06,0.11833214872023638
16.18,2mer-0+472,-6.075030300293754e-05,7.03856486637627e-05,0.020434110508878237,0.020434110508878237,4.687e-05,-6.075030300293754e-05,9.515812380574678e-07,0.11833214872023638
