distance,nmer_name,Uind_md,Udf,Unb,Ues,Uind_sapt,Ues_sapt,time_per_system
1.805,2mer-0+1,-8.229164638440334,10.4991891817973,-55.14943155023118,-36.42107772999354,-32.32156036,-74.55952616,0.02068618138631185
2.309,2mer-0+8,-0.3064057981115191,0.319339209093979,-0.3679034716190589,0.25784153558643924,-0.75401458,1.48070702,0.02068618138631185
2.526,2mer-0+4,-0.8621096469426072,0.839577199256762,-0.021871431006378162,1.679815415192991,-1.62568459,4.0053359,0.02068618138631185
2.615,2mer-0+14,-1.4199505138078172,1.4415648457696217,-6.46985193043205,-3.6083365708546107,-3.22126989,-9.65081175,0.02068618138631185
2.859,2mer-0+2,-0.9738709608760647,1.0745289025742197,-9.621267866440581,-7.572868002990297,-2.62556372,-12.68277235,0.02068618138631185
2.91,2mer-0+16,-0.8666886920068155,0.8544314085756988,-4.3504012968101184,-2.6292811962276046,-1.48655642,-4.61547133,0.02068618138631185
3.005,2mer-0+3,-0.4262042139135449,0.4189623545731316,1.9144021586488622,2.7595687271355387,-1.32510478,-2.19551458,0.02068618138631185
3.416,2mer-0+10,-1.3456086649928816,1.4782679249027633,-13.970069006015544,-11.146192416119899,-2.43673156,-15.60584755,0.02068618138631185
3.683,2mer-0+5,-0.18493951546096885,0.17983464960149972,1.7366729005894463,2.101447065651915,-0.3040135,2.16096803,0.02068618138631185
3.951,2mer-0+50,-0.020301407331769706,0.020570639074832066,-0.8825516526281196,-0.8416796062215178,-0.0164028,-0.53819957,0.02068618138631185
4.855,2mer-0+19,-0.06884598868847829,0.06812887101665145,2.111062229762083,2.248037089467213,-0.08837782,2.12400217,0.02068618138631185
4.869,2mer-0+9,-0.07756836591534017,0.07617129516932936,1.9075525415144874,2.061292202599157,-0.10033792,2.05304596,0.02068618138631185
4.963,2mer-0+37,-0.01928632823038157,0.019053577623939603,0.20060105486686894,0.23894096072119012,-0.02562615,0.25741948,0.02068618138631185
5.173,2mer-0+6,-0.0546740603619989,0.05389773162725346,0.456012163430939,0.5645839554201914,-0.06591882,0.1729718,0.02068618138631185
5.227,2mer-0+7,-0.05806430596133783,0.05876307233850269,-0.1085062257806642,0.008321152519176336,-0.07529663,0.12111665,0.02068618138631185
5.475,2mer-0+38,-0.01740459355349751,0.017411564074886057,0.6231098614004325,0.657926019028816,-0.0209034,0.80598991,0.02068618138631185
5.603,2mer-0+24,-0.12207506650946781,0.12021047496232394,0.31385804201176554,0.5561435834835573,-0.14684488,1.06880501,0.02068618138631185
5.626,2mer-0+34,-0.017259287532616917,0.01738341748347806,-1.0687270120885581,-1.0340843070724632,-0.02189896,-0.98804215,0.02068618138631185
5.834,2mer-0+13,-0.05100878989466069,0.05104355828204206,0.8458953661073011,0.9479477142840038,-0.06741454,1.26351395,0.02068618138631185
5.89,2mer-0+12,-0.01762242372942839,0.017742710679349377,-0.9426289496904416,-0.9072638152816639,-0.02165174,-0.89378659,0.02068618138631185
6.11,2mer-0+33,-0.027753331183756533,0.02733431566787731,1.3634036784757868,1.4184913253274207,-0.03417615,1.36456231,0.02068618138631185
6.178,2mer-0+70,-0.09405945079390171,0.09146776263580379,3.337272260060854,3.5227994734905597,-0.1104991,3.65489166,0.02068618138631185
6.256,2mer-0+43,-0.027899348251784674,0.028391177208891182,-1.52633691534698,-1.470046389886304,-0.04029669,-1.45554341,0.02068618138631185
6.409,2mer-0+23,-0.012334381985267926,0.012307887211160507,-0.5331456271161568,-0.5085033579197283,-0.01695129,-0.35038454,0.02068618138631185
6.505,2mer-0+61,-0.006149173838145898,0.006156029764396941,0.3446970143266064,0.3570022179291492,-0.00627142,0.39217779,0.02068618138631185
6.567,2mer-0+35,-0.021086374459713175,0.0212692727615302,-0.34654582039998966,-0.3041901731787463,-0.02352361,-0.35441858,0.02068618138631185
6.61,2mer-0+25,-0.038744760114632716,0.03939471403079862,-2.393370643032364,-2.3152311688869323,-0.04971157,-2.50876524,0.02068618138631185
6.887,2mer-0+74,-0.025096027613019253,0.024746099021208095,1.1251555537891234,1.1749976804233506,-0.02673515,1.07904213,0.02068618138631185
6.901,2mer-0+27,-0.011959946209090768,0.012025155476431014,0.0227055559114363,0.046690657596958084,-0.01398306,0.02348709,0.02068618138631185
6.945,2mer-0+65,-0.046497870082898275,0.045762428431993726,1.22222552848655,1.314485827001442,-0.05508866,1.42319866,0.02068618138631185
7.199,2mer-0+22,-0.014386109842101253,0.014526846223933186,-1.0812189080550565,-1.052305951989022,-0.01716337,-1.01603055,0.02068618138631185
7.452,2mer-0+29,-0.010951011877669333,0.010906409101278056,0.8948970283251377,0.9167544493040851,-0.01327734,0.8108745,0.02068618138631185
7.647,2mer-0+36,-0.005060806005213968,0.005035467318551812,0.6262058078767816,0.6363020812005473,-0.00616747,0.56779725,0.02068618138631185
7.704,2mer-0+116,-0.012231052958528357,0.012122695814907485,0.4267527795245428,0.45110652829797865,-0.01315743,0.41914031,0.02068618138631185
7.796,2mer-0+73,-0.005732174929160172,0.00576216068839287,-0.9422343684778619,-0.9307400328603088,-0.0068469,-1.01782699,0.02068618138631185
7.867,2mer-0+30,-0.009811717360073266,0.009731958556841573,0.8826262196181224,0.9021698955350372,-0.01254602,0.98347156,0.02068618138631185
7.977,2mer-0+32,-0.008014702544966872,0.007978064712804548,0.08859115136037168,0.1045839186181431,-0.01046021,0.06438503,0.02068618138631185
8.21,2mer-0+57,-0.01186093760930768,0.011961629335814888,-0.7081545455563399,-0.6843319786112174,-0.01442755,-0.70662609,0.02068618138631185
8.303,2mer-0+28,-0.011372212286353035,0.01136580399533747,0.45185719838457994,0.47459521466627047,-0.01283412,0.47024292,0.02068618138631185
8.462,2mer-0+54,-0.005222552942804789,0.005259093443562448,-0.6843425129491949,-0.6738608665628276,-0.00604312,-0.62603861,0.02068618138631185
8.541,2mer-0+39,-0.010170871052598012,0.010256152911060645,-0.6191250642834202,-0.5986980403197615,-0.01203759,-0.61246695,0.02068618138631185
8.541,2mer-0+60,-0.007563608690362331,0.007613870935246153,-0.49930865144606407,-0.48413117182045556,-0.00896737,-0.53029058,0.02068618138631185
8.739,2mer-0+55,-0.006360582668847787,0.006319451606841719,0.7404316029864695,0.753111637262159,-0.00789583,0.78690842,0.02068618138631185
8.767,2mer-0+62,-0.00533905896999095,0.005354912077089476,-0.6284655157209563,-0.6177715446738758,-0.00646298,-0.63412418,0.02068618138631185
8.776,2mer-0+51,-0.0029324757768341724,0.002936558692686876,-0.3596301381607112,-0.3537611036911902,-0.00343557,-0.43096779,0.02068618138631185
8.843,2mer-0+45,-0.005915347204252329,0.005880521384186976,0.8942503852967938,0.9060462538852331,-0.00727346,0.99921776,0.02068618138631185
8.914,2mer-0+59,-0.005625745607334134,0.005637893909767249,-0.6514808904176995,-0.6402172509005981,-0.00691479,-0.67068924,0.02068618138631185
8.929,2mer-0+96,-0.0018618849672169663,0.001870781139040271,-0.3913639354292255,-0.38763126932296826,-0.00191092,-0.37596651,0.02068618138631185
8.967,2mer-0+84,-0.0017162125513260431,0.0017133169753631896,0.33376612395456284,0.3371956534812521,-0.00205473,0.37413651,0.02068618138631185
8.97,2mer-0+155,-0.0013718539377571958,0.0013750514121468377,-0.2806672636189918,-0.2779203582690878,-0.00124361,-0.24826256,0.02068618138631185
9.051,2mer-0+99,-0.002623121903006403,0.0026099323486316337,0.4413697168883394,0.4466027711399775,-0.00290243,0.41149822,0.02068618138631185
9.093,2mer-0+85,-0.0030191470922885993,0.0030186840558064894,-0.20630550934733957,-0.2002676781992445,-0.00313891,-0.13762406,0.02068618138631185
9.143,2mer-0+88,-0.007930644785847388,0.007960159305561671,-0.7594375469726466,-0.7435467428812376,-0.00947664,-0.69290746,0.02068618138631185
9.268,2mer-0+68,-0.0058937185569586555,0.0058984406594596965,0.28339630955381795,0.2951884687702363,-0.00666473,0.3579443,0.02068618138631185
9.285,2mer-0+93,-0.004206281183147045,0.004188967170046663,0.07161723591254163,0.08001248426573533,-0.00448911,0.04969861,0.02068618138631185
9.289,2mer-0+40,-0.004484009900106896,0.004472024911400421,-0.07250956801072747,-0.06355353319922015,-0.00517714,-0.1068986,0.02068618138631185
9.496,2mer-0+113,-0.0039621966466476255,0.003952266588437741,-0.1921824180941998,-0.18426795485911443,-0.0048049,-0.26204923,0.02068618138631185
9.563,2mer-0+136,-0.001271894806267211,0.0012705024582144815,-0.12287059950804094,-0.12032820224355925,-0.00140433,-0.14023589,0.02068618138631185
9.697,2mer-0+47,-0.0033504600914877405,0.003362481688501092,-0.11033175410564688,-0.10361881232565805,-0.00386445,-0.06672411,0.02068618138631185
9.726,2mer-0+64,-0.004219425889438407,0.0042431221823097985,-0.5029114347742472,-0.494448886702499,-0.0049221,-0.48734817,0.02068618138631185
9.738,2mer-0+104,-0.0012628841789695084,0.0012663662173272707,-0.4559797372019839,-0.45345048680568717,-0.00158468,-0.47920091,0.02068618138631185
9.809,2mer-0+49,-0.002763545878973578,0.002753100139458824,0.2945446710220586,0.300061317040491,-0.00346431,0.31281607,0.02068618138631185
9.845,2mer-0+53,-0.0023013623601281503,0.0023021404188923915,0.2957707062705265,0.30037420904954704,-0.00285736,0.33017558,0.02068618138631185
9.862,2mer-0+78,-0.0026623969915878965,0.0026735477279295106,-0.1886575084991915,-0.1833215637796741,-0.00293452,-0.13769632,0.02068618138631185
9.936,2mer-0+71,-0.001755523186738528,0.0017577643865950444,0.1385151973895708,0.14202848496290438,-0.00210283,0.13452119,0.02068618138631185
10.009,2mer-0+137,-0.003919542053152359,0.003906702262197073,0.0361650010728588,0.04399124538820823,-0.0045299,0.08000097,0.02068618138631185
10.293,2mer-0+146,-0.0014514374157296392,0.0014571962539504896,-0.37258717872418207,-0.36967854505450193,-0.0016349,-0.37504904,0.02068618138631185
10.486,2mer-0+106,-0.0010144083852433711,0.0010167424126924227,-0.31160335656869675,-0.30957220577076094,-0.00122149,-0.30442675,0.02068618138631185
10.568,2mer-0+98,-0.0019432094634673166,0.0019401135417972228,-0.1058005645970684,-0.10191724159180386,-0.00223037,-0.17214986,0.02068618138631185
10.655,2mer-0+86,-0.0023596159973864874,0.002352988612381531,0.07721419811349789,0.08192680272326591,-0.00274631,0.0697558,0.02068618138631185
10.676,2mer-0+76,-0.0010476506847903466,0.0010498049433822548,-0.2869317914832528,-0.2848343358550802,-0.00126254,-0.27831098,0.02068618138631185
