distance,nmer_name,Uind_md,Udf,Unb,Ues,Uind_sapt,Ues_sapt,time_per_system
1.651,2mer-0+5,-42.83450298206145,89.79893039567509,-222.3058185997586,-89.67238522202219,-35.67000768,-78.70892618,0.01906634971594355
2.646,2mer-0+2,-0.8285425770660004,0.8789030228575525,-3.602332261965057,-1.894886662041544,-0.63868955,-1.0971957,0.01906634971594355
2.707,2mer-0+1,-1.0181894215076719,1.0906909585797893,-2.8313962243778352,-0.7225158442903854,-0.51894871,-2.7959986,0.01906634971594355
2.709,2mer-0+3,-2.0597446270523605,2.113330988506342,4.842818914674433,9.01589453023311,-0.76217183,0.14871942,0.01906634971594355
3.03,2mer-0+4,-1.2829256252372918,1.3725551630203081,-6.403860005298066,-3.7483792170404926,-0.19600382,1.06615274,0.01906634971594355
3.215,2mer-0+10,-2.5030297754696345,2.440360796556097,7.7804084570981855,12.72379902912396,-1.34492745,-6.08262094,0.01906634971594355
3.249,2mer-0+7,-0.5935018738661734,0.6189888758391794,-8.467080812472641,-7.2545900627672815,-0.10759638,0.45596097,0.01906634971594355
4.131,2mer-0+8,-0.34554343652470293,0.34220614081487927,1.0086937554146347,1.6964433327542332,-0.17814755,-1.28343155,0.01906634971594355
4.479,2mer-0+21,-0.16788502197007257,0.16469372080988623,2.86326615032765,3.1958448931076204,-0.1001578,-1.85966668,0.01906634971594355
4.738,2mer-0+23,-0.04723836315139188,0.04671529676060885,0.7905481341549869,0.8845017940670088,-0.01544233,0.00849119,0.01906634971594355
4.991,2mer-0+18,-0.2717512963619595,0.27923079324368927,-7.738615287794906,-7.187633198189281,-0.04853736,-1.67213076,0.01906634971594355
5.564,2mer-0+19,-0.08308099245072537,0.08249443856023131,3.9047234619351134,4.070298892946062,-0.01593848,0.94321958,0.01906634971594355
5.731,2mer-0+32,-0.049455826741617796,0.049678067636083865,-0.06970015350791468,0.02943374086977444,-0.01776878,-0.18413991,0.01906634971594355
5.741,2mer-0+34,-0.06141288307920474,0.06220992254477147,-3.330632988252262,-3.207010182628284,-0.00819045,-0.41225557,0.01906634971594355
5.768,2mer-0+11,-0.08256927040872487,0.081858059059798,2.9963487257051655,3.160776055173692,-0.00302643,0.03634688,0.01906634971594355
5.998,2mer-0+15,-0.0617112246156459,0.06176263077844064,0.6897681975289577,0.8132420529230452,-0.01461104,-0.22174513,0.01906634971594355
6.085,2mer-0+26,-0.08215114926185724,0.08182601048007287,2.777384662094319,2.9413618218362503,-0.02479784,-0.87346375,0.01906634971594355
6.338,2mer-0+33,-0.02640038704104992,0.02648969317419322,0.056936779080262206,0.10982685929550921,-0.00442899,0.16878681,0.01906634971594355
6.438,2mer-0+24,-0.050358151907584775,0.05090303593017753,-1.9947301987448982,-1.8934690109071342,-0.00360814,0.21981162,0.01906634971594355
6.714,2mer-0+22,-0.04583074961554742,0.0461104514146981,0.29018484157872,0.38212604260896643,-0.00614444,0.30414017,0.01906634971594355
6.737,2mer-0+28,-0.040687034600118084,0.04114349860920693,-2.598524585436315,-2.516694052227005,-0.00326878,0.0348513,0.01906634971594355
6.823,2mer-0+53,-0.025425470671224065,0.02520281016719512,1.0083078319044856,1.0589361127428925,-0.01121417,-0.38119079,0.01906634971594355
6.84,2mer-0+25,-0.03928910036764589,0.039776110371928824,-2.055869390650641,-1.9768041799110543,-0.00297161,0.08034032,0.01906634971594355
6.898,2mer-0+20,-0.06912651187449215,0.07018099884506294,-4.1102597542900705,-3.9709522435705007,-0.01142051,-0.19401055,0.01906634971594355
6.951,2mer-0+48,-0.02928460986627599,0.02943828987474427,-0.4172686941008838,-0.35854579435988093,-0.00517834,-0.3843887,0.01906634971594355
7.146,2mer-0+47,-0.027112780478063044,0.027353340599432747,-2.7784639341731543,-2.723997813095653,-0.00283451,-0.27740959,0.01906634971594355
7.26,2mer-0+76,-0.0374952840491694,0.037114596523474326,1.9370980625340062,2.011707943106648,-0.01819476,1.24789677,0.01906634971594355
7.288,2mer-0+35,-0.029154585037841636,0.02938135860894787,-1.853788638729599,-1.7952526950828096,-0.00636128,-0.12057342,0.01906634971594355
7.518,2mer-0+68,-0.01772870201971191,0.017597676725556077,1.4157231670555963,1.4510495458008783,-0.00609196,-0.19824996,0.01906634971594355
7.795,2mer-0+72,-0.020208534113863547,0.020207795128961814,-0.21908142125653152,-0.17866509201370617,-0.00881441,0.23977664,0.01906634971594355
7.966,2mer-0+30,-0.030149619474180073,0.030417111513886912,-1.964736933913221,-1.9041702029251502,-0.00359721,-0.17783749,0.01906634971594355
8.086,2mer-0+46,-0.005492466583598921,0.005468587199875248,1.093795092780238,1.1047561465637084,-0.00173051,0.19243678,0.01906634971594355
8.094,2mer-0+42,-0.014454758830132456,0.014501846113414037,-0.38129188775216594,-0.35233528280862525,-0.00107609,0.11147405,0.01906634971594355
8.284,2mer-0+57,-0.013330664797628533,0.01340755894634894,-0.8239667963766719,-0.7972285726327022,-0.00117203,0.19385707,0.01906634971594355
8.301,2mer-0+65,-0.009603228640292921,0.009552621316650566,1.804690652984876,1.82384650294182,-0.00191836,0.30372247,0.01906634971594355
8.322,2mer-0+37,-0.0063932498067189635,0.006384466596607875,0.8282427184865181,0.8410204348898352,-0.00153292,0.16836795,0.01906634971594355
8.366,2mer-0+56,-0.013961368231917798,0.0140464146687747,-1.4536447930485845,-1.4256370101479017,-0.00107721,0.13459001,0.01906634971594355
8.412,2mer-0+81,-0.00652665702883733,0.006496931917468045,0.5321876975054166,0.5452112864517187,-0.0014186,-0.18741584,0.01906634971594355
8.655,2mer-0+52,-0.008184952395377735,0.00823145200615267,-0.7512452054486662,-0.7348288010471425,-0.00101843,-0.08357503,0.01906634971594355
8.744,2mer-0+62,-0.015240311305238738,0.015336979835334424,-1.386000940891742,-1.3554236497511707,-0.0021185,-0.29560734,0.01906634971594355
8.839,2mer-0+121,-0.016198236205589616,0.016073978357289388,1.8774981517864313,1.909770366349292,-0.00641572,0.76119566,0.01906634971594355
8.997,2mer-0+64,-0.006417728030443957,0.006410520327922487,0.5848873921431377,0.5977156405014984,-0.00076419,0.1053585,0.01906634971594355
9.045,2mer-0+41,-0.011547382453221533,0.011502074290440801,1.1879563334881926,1.2110057902318534,-0.00105222,0.00873916,0.01906634971594355
9.111,2mer-0+108,-0.006518659886834268,0.006482094715231674,0.8543369225088708,0.8673376771109411,-0.00216312,-0.08397112,0.01906634971594355
