distance,nmer_name,Uind_md,Udf,Unb,Ues,Uind_sapt,Ues_sapt,time_per_system
1.805,2mer-0+1,-7.666679853442005,9.734336619702024,-51.39320340384676,-33.992186930702736,-32.32156036,-74.55952616,0.028255344099468654
2.309,2mer-0+8,-0.2659627455238829,0.27534117430472344,0.18032029546781295,0.7216242152964193,-0.75401458,1.48070702,0.028255344099468654
2.526,2mer-0+4,-0.8617206368236017,0.8366207296073226,0.39732032634133013,2.0956616927722544,-1.62568459,4.0053359,0.028255344099468654
2.615,2mer-0+14,-1.3231186000905737,1.337901926574356,-5.707565166912256,-3.0465446402473266,-3.22126989,-9.65081175,0.028255344099468654
2.859,2mer-0+2,-0.9960230154580663,1.0947851015440202,-9.116703157879058,-7.025895040876971,-2.62556372,-12.68277235,0.028255344099468654
2.91,2mer-0+16,-0.7109653148268157,0.7109380047412807,-4.391487561386566,-2.9695842418184704,-1.48655642,-4.61547133,0.028255344099468654
3.005,2mer-0+3,-0.4203385223011669,0.41631415694657115,1.0645192459075699,1.9011719251553079,-1.32510478,-2.19551458,0.028255344099468654
3.416,2mer-0+10,-1.4358068359758247,1.5746277854929194,-14.523722528270643,-11.5132879068019,-2.43673156,-15.60584755,0.028255344099468654
3.683,2mer-0+5,-0.1742595214989968,0.16952549761248828,1.5905040073565375,1.9342890264680226,-0.3040135,2.16096803,0.028255344099468654
3.951,2mer-0+50,-0.01615367956529291,0.016395436792664312,-0.7327451026310993,-0.7001959862731421,-0.0164028,-0.53819957,0.028255344099468654
4.855,2mer-0+19,-0.06506245921003845,0.06438488573846775,1.9859907834683985,2.115438128416905,-0.08837782,2.12400217,0.028255344099468654
4.869,2mer-0+9,-0.0740746216093573,0.07275783489741972,1.7902575818940842,1.9370900384008611,-0.10033792,2.05304596,0.028255344099468654
4.963,2mer-0+37,-0.018042704856752155,0.0178222778762686,0.21190091470309763,0.24776589743611838,-0.02562615,0.25741948,0.028255344099468654
5.173,2mer-0+6,-0.05137578100597438,0.050675592607665444,0.29617832375361597,0.3982296973672558,-0.06591882,0.1729718,0.028255344099468654
5.227,2mer-0+7,-0.05606591503686669,0.05677259919731703,-0.17719158367942855,-0.06435306944524484,-0.07529663,0.12111665,0.028255344099468654
5.475,2mer-0+38,-0.01657038001488237,0.016585990842668416,0.5489940176819484,0.5821503885394992,-0.0209034,0.80598991,0.028255344099468654
5.603,2mer-0+24,-0.11428012519887262,0.11218318722367109,0.7517160699382911,0.9781793823608348,-0.14684488,1.06880501,0.028255344099468654
5.626,2mer-0+34,-0.015802047189353026,0.015909084496414795,-0.923138345529195,-0.8914272138434273,-0.02189896,-0.98804215,0.028255344099468654
5.834,2mer-0+13,-0.0480831801926577,0.04810293531790558,0.8090592337709476,0.9052453492815109,-0.06741454,1.26351395,0.028255344099468654
5.89,2mer-0+12,-0.016417576520803976,0.016530134822438033,-0.8587127178229236,-0.8257650064796815,-0.02165174,-0.89378659,0.028255344099468654
6.11,2mer-0+33,-0.025616030252086763,0.025254352194627468,1.1755948037633814,1.2264651862100957,-0.03417615,1.36456231,0.028255344099468654
6.178,2mer-0+70,-0.08401640971440084,0.08172351514447654,2.9463972925864415,3.112137217445319,-0.1104991,3.65489166,0.028255344099468654
6.256,2mer-0+43,-0.02568413887872405,0.026120517151864916,-1.3551943629624403,-1.3033897069318514,-0.04029669,-1.45554341,0.028255344099468654
6.409,2mer-0+23,-0.011779261639999155,0.011755501198047885,-0.5224620934475367,-0.4989273306094897,-0.01695129,-0.35038454,0.028255344099468654
6.505,2mer-0+61,-0.005306534617267663,0.005309892696958299,0.3219092564759812,0.33252568379020714,-0.00627142,0.39217779,0.028255344099468654
