distance,nmer_name,Uind_md,Udf,Unb,Ues,Uind_sapt,Ues_sapt,time_per_system
1.982,2mer-0+19,-3.1353214086536503,3.7549484562417343,-22.459658807886697,-15.569388942991313,-13.13505946,-44.18091534,0.020830896601957433
1.997,2mer-0+18,-3.243179031047294,3.871355929526317,-19.8483270595123,-12.733792098938691,-12.64521394,-39.05679682,0.020830896601957433
2.756,2mer-0+1,-0.4089982155796701,0.42641628273831694,-3.870891109532454,-3.035476611214467,-0.94870448,-5.8833332,0.020830896601957433
2.778,2mer-0+8,-0.5429900575372015,0.5438642195500875,-2.3784701507837003,-1.2916158736964114,-1.55951472,-4.20724046,0.020830896601957433
2.794,2mer-0+7,-1.1996553381198423,1.364150413211181,-7.133141356017584,-4.56933560468656,-2.69462965,-9.02368704,0.020830896601957433
2.811,2mer-0+2,-0.17249856336836347,0.17120300292738314,0.5078094987442581,0.8515110650400047,-0.78332372,-0.37715288,0.020830896601957433
2.815,2mer-0+5,-0.15770128081663273,0.1597788436792765,-0.43649722898292675,-0.1190171044870175,-0.91553905,-5.20377014,0.020830896601957433
2.898,2mer-0+4,-0.05148809602722748,0.05139522018074801,-0.45562022010062275,-0.3527369038926473,-0.42640289,-1.61175018,0.020830896601957433
2.975,2mer-0+3,-0.49842697944345804,0.4921013693677857,-1.795706297146945,-0.8051779483357012,-1.45201772,-4.942277,0.020830896601957433
3.635,2mer-0+22,-0.33077454727544703,0.3515922198066964,-4.0871727963863185,-3.4048060293041753,-0.51244061,-3.57708957,0.020830896601957433
4.052,2mer-0+6,-0.11564567589330525,0.11565041461521719,-1.4717081922814723,-1.24041210177295,-0.15366792,-2.18061995,0.020830896601957433
4.072,2mer-0+31,-0.07576808930735826,0.07427185300471546,-0.12471882731647375,0.025321114995599962,-0.12102502,-1.23047912,0.020830896601957433
4.253,2mer-0+14,-0.05526931455391708,0.054238357161749046,0.9945338260686173,1.1040414977842834,-0.07052554,1.25888544,0.020830896601957433
4.99,2mer-0+13,-0.03909967705418944,0.0401829822987173,-1.4004290250341997,-1.321146365681293,-0.06421786,-1.99912125,0.020830896601957433
4.991,2mer-0+11,-0.01856559496978319,0.01847094361113851,0.4445268919503968,0.4815634305313185,-0.02894457,0.0943616,0.020830896601957433
5.012,2mer-0+16,-0.04699378360029596,0.04809108186570451,-1.0030280040528767,-0.9079431385868764,-0.05925739,-1.1575333,0.020830896601957433
5.034,2mer-0+29,-0.033281570617756544,0.03261584400872289,1.346678182330775,1.4125755969572544,-0.03995259,1.55781722,0.020830896601957433
5.47,2mer-0+21,-0.009790700731903586,0.009857659761243542,-0.026988359641994617,-0.007339999148847489,-0.01056033,0.16703256,0.020830896601957433
5.617,2mer-0+9,-0.014807787675836829,0.01483678553182684,-0.023559862123156392,0.0060847110845072775,-0.01985393,0.22179757,0.020830896601957433
5.641,2mer-0+51,-0.00848605450594111,0.008366439490313604,0.19575353531394032,0.21260602931019504,-0.00719016,-0.13111623,0.020830896601957433
5.667,2mer-0+27,-0.029463551819646855,0.029921879002962292,-0.6513524691445062,-0.591967038321897,-0.03194285,-0.25026036,0.020830896601957433
5.867,2mer-0+12,-0.00362440910087103,0.0035987909624242407,0.054860032322361335,0.062083232385656606,-0.00467927,0.21097945,0.020830896601957433
5.923,2mer-0+15,-0.0013280323637084332,0.0013397662983565596,-0.09678465464034955,-0.09411685597828455,-0.00185443,-0.09561155,0.020830896601957433
6.046,2mer-0+54,-0.020900265990658983,0.020741741865257107,0.9748688439279785,1.0165108517838946,-0.03184416,1.15496864,0.020830896601957433
6.207,2mer-0+33,-0.0055988999779373995,0.0055753002682117254,0.11454058677460488,0.125714787020754,-0.00665672,0.19969303,0.020830896601957433
6.278,2mer-0+52,-0.017705187273435306,0.018017441070295334,-0.8037510288303755,-0.7680284004866449,-0.0219316,-0.88878178,0.020830896601957433
6.308,2mer-0+30,-0.005015486905281419,0.005017494854894895,-0.10328771062653626,-0.09325472886635994,-0.00802503,-0.28144656,0.020830896601957433
6.571,2mer-0+69,-0.009728303244208,0.00977741742366803,-0.20014344858803862,-0.18063772792016258,-0.01296109,-0.3981131,0.020830896601957433
6.847,2mer-0+28,-0.0040571370133609145,0.0040543997630148685,0.17769087341165718,0.18580241018803295,-0.00460386,0.30543354,0.020830896601957433
6.974,2mer-0+32,-0.008961154189479958,0.008975192875821903,-0.1029486233518333,-0.08501227628653144,-0.0131472,-0.23941416,0.020830896601957433
7.033,2mer-0+25,-0.006541698915472836,0.006495799716806984,0.3998681911079897,0.41290568974026953,-0.0064089,0.38392008,0.020830896601957433
7.076,2mer-0+61,-0.005559632245182754,0.005562903041630003,-0.4081797928290436,-0.3970572575422308,-0.006394,-0.62248106,0.020830896601957433
7.157,2mer-0+72,-0.009123635254737434,0.00923857403564865,-0.5930164699600625,-0.5746542606696764,-0.01038943,-0.60601394,0.020830896601957433
7.229,2mer-0+20,-0.0025340041105941383,0.002535586966142194,-0.13082325769603032,-0.125753666619294,-0.0020319,-0.03990247,0.020830896601957433
7.336,2mer-0+41,-0.0009691711805307354,0.0009737288900941077,-0.09666952617768614,-0.0947266261070613,-0.00069176,-0.10812054,0.020830896601957433
7.348,2mer-0+80,-0.004780762952370087,0.00481996984348141,-0.11488178135798621,-0.10528104856213472,-0.00394594,0.06551622,0.020830896601957433
7.409,2mer-0+26,-0.005191932491945784,0.005183677848610702,-0.016937173524327973,-0.006561563183771488,-0.00635461,0.10518073,0.020830896601957433
7.439,2mer-0+23,-0.0024109340869208394,0.0024194231688597816,0.003712524748265573,0.008542882004046194,-0.00185011,0.00223773,0.020830896601957433
7.45,2mer-0+74,-0.008742836938852933,0.008682596745487221,0.20703147178452044,0.2244569054688606,-0.01491949,0.46915675,0.020830896601957433
7.513,2mer-0+39,-0.008702629327357056,0.008626941510331838,0.36357039252090045,0.38089996335858933,-0.0100731,0.23571246,0.020830896601957433
7.84,2mer-0+63,-0.0044367502603062554,0.004392944971285551,0.2476007593817026,0.2564304546132944,-0.0053229,0.29828492,0.020830896601957433
7.909,2mer-0+53,-0.0037781798519097376,0.0038092472564046067,-0.21070340729750445,-0.2031159801891901,-0.00336935,-0.1287676,0.020830896601957433
7.927,2mer-0+43,-0.0025298424255851978,0.002545475030332067,-0.12520533053002617,-0.1201300130741089,-0.00211743,-0.02577262,0.020830896601957433
7.987,2mer-0+93,-0.006984913608142008,0.007058937724683128,-0.6343017416146497,-0.6202578902818245,-0.00856754,-0.6770753,0.020830896601957433
8.011,2mer-0+70,-0.004751449239064566,0.004725909577287157,0.2940597655847754,0.3035371244011271,-0.00488538,0.30324696,0.020830896601957433
8.129,2mer-0+65,-0.002960824529031719,0.0029831852753367948,-0.22481378636653007,-0.21886977656216156,-0.00260946,-0.13315288,0.020830896601957433
8.196,2mer-0+82,-0.004125171529355943,0.0041502574141283844,-0.26084961039162485,-0.25257418144814053,-0.00427549,-0.19257791,0.020830896601957433
8.275,2mer-0+121,-0.005945705101527912,0.0058961053041271935,0.21537230769461735,0.22721411810027245,-0.00967912,0.55969725,0.020830896601957433
8.289,2mer-0+36,-0.004591905349137898,0.004615920189072338,-0.2669188917950373,-0.25771106625682705,-0.00533943,-0.13503912,0.020830896601957433
8.432,2mer-0+59,-0.003284074446774607,0.003301289766830986,-0.07525514907397954,-0.06866978486037395,-0.00335464,-0.04999389,0.020830896601957433
8.465,2mer-0+60,-0.0016274420057514221,0.001638358811429624,-0.11714927350489183,-0.11388347268771079,-0.00118685,-0.07391828,0.020830896601957433
8.498,2mer-0+57,-0.0030532124687704405,0.0030297107701517507,0.18538664077652253,0.1914695640154447,-0.00314678,0.07444638,0.020830896601957433
8.526,2mer-0+109,-0.0034004568742008077,0.0033816678418743984,0.2772467319131484,0.2840288566292236,-0.0031616,0.2129269,0.020830896601957433
8.63,2mer-0+40,-0.0020951021470189827,0.002083279893092393,0.08667456747534834,0.09085294951545972,-0.00195579,0.20616371,0.020830896601957433
8.719,2mer-0+44,-0.00025131542837526587,0.00025123556151233776,-0.0052303234788619694,-0.004727772488974366,-9.305e-05,0.05098548,0.020830896601957433
8.78,2mer-0+47,-0.003073321863993123,0.0030801107753262585,0.06028119508068617,0.06643462772000555,-0.00362408,-0.01751185,0.020830896601957433
8.918,2mer-0+76,-0.0018882508649118376,0.0018857750360724403,0.06602531442196327,0.06979934032294755,-0.00189406,0.02801215,0.020830896601957433
8.941,2mer-0+91,-0.003614690958386719,0.003644270753313312,-0.38963720251692185,-0.3823782408052218,-0.00355434,-0.38781692,0.020830896601957433
9.029,2mer-0+98,-0.0015432997856101257,0.001533769135953446,0.1800974476928502,0.18317451661441375,-0.00122576,0.17587553,0.020830896601957433
9.049,2mer-0+56,-0.00038545969860259715,0.0003840507866672241,0.0847415360523306,0.08551104653760043,-4.285e-05,0.08306901,0.020830896601957433
